gold_diff,win_probability,checkpoint
-10110.571076794658,0.010386692828396549,20 min
-10067.084749582638,0.010590094018095287,20 min
-10023.598422370618,0.010797434924911285,20 min
-9980.112095158598,0.011008790140065415,20 min
-9936.625767946578,0.011224235599139563,20 min
-9893.139440734558,0.011443848603607872,20 min
-9849.653113522538,0.011667707842602949,20 min
-9806.166786310518,0.011895893414914737,20 min
-9762.680459098498,0.012128486851219405,20 min
-9719.194131886477,0.012365571136535403,20 min
-9675.707804674457,0.012607230732903447,20 min
-9632.221477462439,0.012853551602286899,20 min
-9588.735150250419,0.013104621229688817,20 min
-9545.248823038399,0.013360528646481195,20 min
-9501.762495826379,0.01362136445394211,20 min
-9458.276168614359,0.013887220846995495,20 min
-9414.789841402338,0.014158191638148503,20 min
-9371.303514190318,0.014434372281620304,20 min
-9327.817186978298,0.01471585989765644,20 min
-9284.330859766278,0.015002753297021797,20 min
-9240.844532554258,0.01529515300566528,20 min
-9197.358205342238,0.015593161289548298,20 min
-9153.871878130218,0.015896882179629146,20 min
-9110.385550918198,0.01620642149699451,20 min
-9066.899223706178,0.016521886878128913,20 min
-9023.412896494157,0.016843387800312318,20 min
-8979.926569282137,0.017171035607135468,20 min
-8936.440242070119,0.017504943534122012,20 min
-8892.953914858099,0.017845226734445916,20 min
-8849.467587646079,0.018192002304731614,20 min
-8805.981260434059,0.01854538931092431,20 min
-8762.494933222039,0.01890550881421637,20 min
-8719.008606010018,0.019272483897015837,20 min
-8675.522278797998,0.01964643968894155,20 min
-8632.035951585978,0.020027503392829358,20 min
-8588.549624373958,0.020415804310732193,20 min
-8545.063297161938,0.020811473869897054,20 min
-8501.576969949918,0.021214645648700015,20 min
-8458.090642737898,0.02162545540252015,20 min
-8414.604315525878,0.02204404108953234,20 min
-8371.117988313857,0.02247054289639739,20 min
-8327.631661101837,0.02290510326382786,20 min
-8284.145333889817,0.023347866912006063,20 min
-8240.659006677797,0.02379898086583035,20 min
-8197.172679465777,0.02425859447996439,20 min
-8153.686352253757,0.024726859463663164,20 min
-8110.200025041738,0.025203929905348255,20 min
-8066.713697829718,0.02568996229690395,20 min
-8023.2273706176975,0.026185115557664222,20 min
-7979.741043405677,0.026689551058059976,20 min
-7936.254716193657,0.02720343264289396,20 min
-7892.768388981637,0.027726926654210296,20 min
-7849.282061769617,0.02826020195372339,20 min
-7805.795734557597,0.028803429944770597,20 min
-7762.309407345577,0.02935678459375077,20 min
-7718.823080133557,0.02992044245100997,20 min
-7675.3367529215375,0.030494582671134113,20 min
-7631.850425709517,0.031079387032606577,20 min
-7588.364098497497,0.03167503995678769,20 min
-7544.877771285477,0.03228172852617116,20 min
-7501.391444073457,0.03289964250187117,20 min
-7457.905116861437,0.03352897434029237,20 min
-7414.418789649417,0.034169919208932906,20 min
-7370.932462437397,0.03482267500126969,20 min
-7327.446135225377,0.03548744235067286,20 min
-7283.959808013356,0.036164424643294876,20 min
-7240.473480801336,0.036853828029878466,20 min
-7196.987153589317,0.0375558614364248,20 min
-7153.500826377297,0.03827073657366298,20 min
-7110.014499165277,0.03899866794525857,20 min
-7066.528171953257,0.039739872854698724,20 min
-7023.041844741237,0.04049457141078826,20 min
-6979.555517529217,0.04126298653168997,20 min
-6936.069190317196,0.0420453439474409,20 min
-6892.582863105176,0.042841872200873266,20 min
-6849.096535893156,0.043652802646868515,20 min
-6805.610208681136,0.044478369449869784,20 min
-6762.123881469117,0.04531880957957668,20 min
-6718.637554257097,0.046174362804745184,20 min
-6675.151227045077,0.04704527168501194,20 min
-6631.664899833057,0.047931781560662516,20 min
-6588.178572621036,0.04883414054025942,20 min
-6544.692245409016,0.049752599486045365,20 min
-6501.205918196996,0.05068741199703472,20 min
-6457.719590984976,0.05163883438970453,20 min
-6414.233263772956,0.05260712567619509,20 min
-6370.746936560936,0.053592547539927864,20 min
-6327.260609348916,0.05459536430854757,20 min
-6283.7742821368965,0.05561584292409319,20 min
-6240.287954924876,0.05665425291030131,20 min
-6196.801627712856,0.057710866336944056,20 min
-6153.315300500836,0.05878595778110228,20 min
-6109.828973288816,0.059879804285273036,20 min
-6066.342646076796,0.06099268531221031,20 min
-6022.856318864776,0.06212488269639539,20 min
-5979.369991652756,0.06327668059203367,20 min
-5935.883664440736,0.06444836541747243,20 min
-5892.3973372287155,0.06564022579593537,20 min
-5848.911010016695,0.06685255249246634,20 min
-5805.424682804676,0.06808563834697672,20 min
-5761.938355592656,0.06933977820328953,20 min
-5718.452028380636,0.07061526883407251,20 min
-5674.965701168616,0.07191240886155394,20 min
-5631.479373956596,0.07323149867391383,20 min
-5587.993046744576,0.07457284033724418,20 min
-5544.5067195325555,0.07593673750297253,20 min
-5501.020392320535,0.07732349531064321,20 min
-5457.534065108515,0.07873342028595301,20 min
-5414.047737896495,0.08016682023393762,20 min
-5370.561410684475,0.08162400412720788,20 min
-5327.075083472456,0.08310528198913694,20 min
-5283.588756260436,0.08461096477189953,20 min
-5240.102429048416,0.08614136422926955,20 min
-5196.6161018363955,0.08769679278408296,20 min
-5153.129774624375,0.08927756339027595,20 min
-5109.643447412355,0.09088398938941374,20 min
-5066.157120200335,0.0925163843616254,20 min
-5022.670792988315,0.09417506197086825,20 min
-4979.184465776295,0.09586033580444564,20 min
-4935.698138564275,0.09757251920671049,20 min
-4892.211811352256,0.09931192510688859,20 min
-4848.7254841402355,0.10107886584096407,20 min
-4805.239156928215,0.10287365296757364,20 min
-4761.752829716195,0.10469659707786283,20 min
-4718.266502504175,0.10654800759926564,20 min
-4674.780175292155,0.10842819259317318,20 min
-4631.293848080135,0.11033745854646898,20 min
-4587.807520868115,0.11227611015691219,20 min
-4544.321193656095,0.11424445011236194,20 min
-4500.834866444075,0.11624277886384404,20 min
-4457.3485392320545,0.11827139439246978,20 min
-4413.862212020034,0.120330591970229,20 min
-4370.375884808014,0.1224206639146875,20 min
-4326.889557595994,0.12454189933763248,20 min
-4283.403230383974,0.12669458388771898,20 min
-4239.916903171954,0.12887899948718412,20 min
-4196.430575959936,0.1310954240627073,20 min
-4152.9442487479155,0.13334413127050848,20 min
-4109.457921535895,0.13562539021578884,20 min
-4065.9715943238753,0.1379394651666338,20 min
-4022.485267111855,0.14028661526251177,20 min
-3978.998939899835,0.1426670942175164,20 min
-3935.512612687815,0.14508115001851712,20 min
-3892.026285475795,0.14752902461839673,20 min
-3848.5399582637747,0.15001095362457195,20 min
-3805.0536310517546,0.15252716598300914,20 min
-3761.5673038397344,0.15507788365796416,20 min
-3718.0809766277143,0.15766332130769292,20 min
-3674.594649415694,0.16028368595639608,20 min
-3631.108322203674,0.16293917666267932,20 min
-3587.621994991654,0.16562998418482966,20 min
-3544.135667779634,0.16835629064322427,20 min
-3500.6493405676138,0.17111826918020906,20 min
-3457.1630133555936,0.17391608361780092,20 min
-3413.6766861435735,0.17674988811358752,20 min
-3370.1903589315534,0.17961982681521507,20 min
-3326.7040317195333,0.18252603351387603,20 min
-3283.217704507513,0.18546863129722363,20 min
-3239.731377295495,0.18844773220216138,20 min
-3196.245050083475,0.1914634368679723,20 min
-3152.7587228714547,0.19451583419026952,20 min
-3109.2723956594346,0.19760500097627048,20 min
-3065.7860684474144,0.20073100160191004,20 min
-3022.2997412353943,0.20389388767132766,20 min
-2978.813414023374,0.2070936976792781,20 min
-2935.327086811354,0.21033045667703032,20 min
-2891.840759599334,0.2136041759423356,20 min
-2848.354432387314,0.21691485265405816,20 min
-2804.8681051752937,0.22026246957207468,20 min
-2761.3817779632736,0.2236469947230634,20 min
-2717.8954507512535,0.22706838109281174,20 min
-2674.4091235392334,0.23052656632568258,20 min
-2630.9227963272133,0.23402147243188964,20 min
-2587.436469115193,0.2375530055032375,20 min
-2543.950141903173,0.24112105543798962,20 min
-2500.463814691153,0.24472549567553314,20 min
-2456.977487479133,0.2483661829415102,20 min
-2413.4911602671127,0.25204295700409063,20 min
-2370.0048330550926,0.25575564044205884,20 min
-2326.5185058430743,0.25950403842538583,20 min
-2283.032178631054,0.26328793850895815,20 min
-2239.545851419034,0.26710711044012303,20 min
-2196.059524207014,0.2709613059807111,20 min
-2152.573196994994,0.2748502587441822,20 min
-2109.0868697829737,0.27877368404853176,20 min
-2065.6005425709536,0.2827312787855836,20 min
-2022.1142153589335,0.28672272130727705,20 min
-1978.6278881469134,0.290747671329543,20 min
-1935.1415609348933,0.2948057698543416,20 min
-1891.6552337228732,0.2988966391104151,20 min
-1848.168906510853,0.3030198825132854,20 min
-1804.682579298833,0.3071750846450003,20 min
-1761.1962520868128,0.31136181125410756,20 min
-1717.7099248747927,0.315579609276301,20 min
-1674.2235976627726,0.3198280068761597,20 min
-1630.7372704507525,0.32410651351035935,20 min
-1587.2509432387324,0.3284146200127063,20 min
-1543.7646160267122,0.33275179870130345,20 min
-1500.2782888146921,0.33711750350812064,20 min
-1456.791961602672,0.34151117013119914,20 min
-1413.3056343906537,0.3459322162096812,20 min
-1369.8193071786336,0.35038004152180746,20 min
-1326.3329799666135,0.35485402820598166,20 min
-1282.8466527545934,0.35935354100495775,20 min
-1239.3603255425733,0.36387792753315185,20 min
-1195.8739983305531,0.36842651856703734,20 min
-1152.387671118533,0.37299862835852826,20 min
-1108.901343906513,0.37759355497120806,20 min
-1065.4150166944928,0.38221058063920693,20 min
-1021.9286894824727,0.38684897214848324,20 min
-978.4423622704526,0.3915079812402087,20 min
-934.9560350584325,0.39618684503590673,20 min
-891.4697078464123,0.4008847864839429,20 min
-847.9833806343922,0.4056010148269117,20 min
-804.4970534223721,0.41033472608941546,20 min
-761.010726210352,0.41508510358567874,20 min
-717.5243989983319,0.41985131844639273,20 min
-674.0380717863118,0.42463253016413555,20 min
-630.5517445742917,0.42942788715666536,20 min
-587.0654173622715,0.43423652734733875,20 min
-543.5790901502514,0.43905757876186025,20 min
-500.09276293823314,0.443890160140528,20 min
-456.606435726213,0.4487333815650985,20 min
-413.1201085141929,0.45358634509935025,20 min
-369.6337813021728,0.4584481454423991,20 min
-326.1474540901527,0.4633178705937726,20 min
-282.66112687813256,0.4681946025292254,20 min
-239.17479966611245,0.47307741788624685,20 min
-195.68847245409233,0.47796538865818317,20 min
-152.20214524207222,0.4828575828958762,20 min
-108.7158180300521,0.48775306541569796,20 min
-65.22949081803199,0.4926508985128415,20 min
-21.743163606011876,0.4975501426787162,20 min
21.74316360600824,0.5024498573212833,20 min
65.22949081802835,0.5073491014871581,20 min
108.71581803004847,0.5122469345843016,20 min
152.20214524206858,0.5171424171041235,20 min
195.6884724540887,0.5220346113418164,20 min
239.1747996661088,0.5269225821137528,20 min
282.6611268781289,0.5318053974707742,20 min
326.14745409014904,0.536682129406227,20 min
369.63378130216915,0.5415518545576005,20 min
413.12010851418927,0.5464136549006493,20 min
456.60643572620756,0.5512666184349009,20 min
500.0927629382277,0.5561098398594714,20 min
543.5790901502478,0.5609424212381393,20 min
587.0654173622679,0.5657634726526608,20 min
630.551744574288,0.5705721128433342,20 min
674.0380717863081,0.5753674698358641,20 min
717.5243989983283,0.5801486815536069,20 min
761.0107262103484,0.5849148964143209,20 min
804.4970534223685,0.5896652739105841,20 min
847.9833806343886,0.594398985173088,20 min
891.4697078464087,0.5991152135160567,20 min
934.9560350584288,0.6038131549640928,20 min
978.4423622704489,0.608492018759791,20 min
1021.928689482469,0.6131510278515164,20 min
1065.4150166944892,0.6177894193607927,20 min
1108.9013439065093,0.6224064450287916,20 min
1152.3876711185294,0.6270013716414713,20 min
1195.8739983305495,0.6315734814329623,20 min
1239.3603255425696,0.6361220724668477,20 min
1282.8466527545897,0.6406464589950418,20 min
1326.3329799666099,0.645145971794018,20 min
1369.8193071786282,0.6496199584781921,20 min
1413.3056343906483,0.6540677837903182,20 min
1456.7919616026684,0.6584888298688005,20 min
1500.2782888146885,0.6628824964918791,20 min
1543.7646160267086,0.6672482012986961,20 min
1587.2509432387287,0.6715853799872933,20 min
1630.7372704507488,0.6758934864896404,20 min
1674.223597662769,0.6801719931238399,20 min
1717.709924874789,0.6844203907236986,20 min
1761.1962520868092,0.6886381887458921,20 min
1804.6825792988293,0.6928249153549992,20 min
1848.1689065108494,0.6969801174867143,20 min
1891.6552337228695,0.7011033608895846,20 min
1935.1415609348896,0.7051942301456582,20 min
1978.6278881469098,0.7092523286704566,20 min
2022.1142153589299,0.7132772786927226,20 min
2065.60054257095,0.717268721214416,20 min
2109.08686978297,0.7212263159514678,20 min
2152.57319699499,0.7251497412558175,20 min
2196.0595242070103,0.7290386940192886,20 min
2239.5458514190304,0.7328928895598766,20 min
2283.0321786310506,0.7367120614910414,20 min
2326.518505843069,0.7404959615746136,20 min
2370.004833055089,0.7442443595579409,20 min
2413.491160267109,0.747957042995909,20 min
2456.977487479129,0.7516338170584895,20 min
2500.4638146911493,0.7552745043244665,20 min
2543.9501419031694,0.7588789445620101,20 min
2587.4364691151895,0.7624469944967621,20 min
2630.9227963272097,0.76597852756811,20 min
2674.4091235392298,0.7694734336743172,20 min
2717.89545075125,0.772931618907188,20 min
2761.38177796327,0.7763530052769363,20 min
2804.86810517529,0.779737530427925,20 min
2848.35443238731,0.7830851473459415,20 min
2891.8407595993303,0.7863958240576641,20 min
2935.3270868113505,0.7896695433229695,20 min
2978.8134140233706,0.7929063023207217,20 min
3022.2997412353907,0.7961061123286721,20 min
3065.786068447411,0.7992689983980897,20 min
3109.272395659431,0.8023949990237292,20 min
3152.758722871451,0.8054841658097303,20 min
3196.245050083471,0.8085365631320274,20 min
3239.7313772954894,0.8115522677978383,20 min
3283.2177045075096,0.8145313687027761,20 min
3326.7040317195297,0.8174739664861237,20 min
3370.19035893155,0.8203801731847846,20 min
3413.67668614357,0.8232501118864123,20 min
3457.16301335559,0.8260839163821988,20 min
3500.64934056761,0.8288817308197908,20 min
3544.1356677796302,0.8316437093567755,20 min
3587.6219949916504,0.8343700158151701,20 min
3631.1083222036705,0.8370608233373205,20 min
3674.5946494156906,0.8397163140436037,20 min
3718.0809766277107,0.8423366786923068,20 min
3761.567303839731,0.8449221163420356,20 min
3805.053631051751,0.8474728340169907,20 min
3848.539958263771,0.8499890463754278,20 min
3892.026285475791,0.852470975381603,20 min
3935.5126126878113,0.8549188499814826,20 min
3978.9989398998314,0.8573329057824834,20 min
4022.4852671118515,0.859713384737488,20 min
4065.9715943238716,0.862060534833366,20 min
4109.457921535892,0.8643746097842109,20 min
4152.944248747912,0.8666558687294914,20 min
4196.430575959932,0.8689045759372925,20 min
4239.916903171952,0.8711210005128158,20 min
4283.403230383972,0.8733054161122811,20 min
4326.889557595992,0.8754581006623675,20 min
4370.375884808012,0.8775793360853124,20 min
4413.8622120200325,0.8796694080297709,20 min
4457.348539232053,0.8817286056075302,20 min
4500.834866444073,0.883757221136156,20 min
4544.321193656093,0.8857555498876379,20 min
4587.807520868113,0.8877238898430877,20 min
4631.2938480801295,0.8896625414535309,20 min
4674.78017529215,0.8915718074068265,20 min
4718.26650250417,0.8934519924007343,20 min
4761.75282971619,0.895303402922137,20 min
4805.23915692821,0.8971263470324262,20 min
4848.72548414023,0.8989211341590357,20 min
4892.21181135225,0.9006880748931112,20 min
4935.69813856427,0.9024274807932893,20 min
4979.18446577629,0.9041396641955541,20 min
5022.6707929883105,0.9058249380291316,20 min
5066.157120200331,0.9074836156383744,20 min
5109.643447412351,0.9091160106105862,20 min
5153.129774624371,0.9107224366097237,20 min
5196.616101836391,0.912303207215917,20 min
5240.102429048411,0.9138586357707302,20 min
5283.588756260431,0.9153890352281003,20 min
5327.075083472451,0.916894718010863,20 min
5370.561410684471,0.918375995872792,20 min
5414.0477378964915,0.9198331797660623,20 min
5457.534065108512,0.9212665797140469,20 min
5501.020392320532,0.9226765046893568,20 min
5544.506719532552,0.9240632624970273,20 min
5587.993046744572,0.9254271596627557,20 min
5631.479373956592,0.926768501326086,20 min
5674.965701168612,0.928087591138446,20 min
5718.452028380632,0.9293847311659273,20 min
5761.938355592652,0.9306602217967104,20 min
5805.424682804673,0.9319143616530232,20 min
5848.911010016693,0.9331474475075336,20 min
5892.397337228713,0.9343597742040646,20 min
5935.883664440733,0.9355516345825274,20 min
5979.369991652753,0.9367233194079663,20 min
6022.856318864773,0.9378751173036044,20 min
6066.342646076793,0.9390073146877895,20 min
6109.828973288813,0.9401201957147269,20 min
6153.3153005008335,0.9412140422188977,20 min
6196.801627712854,0.9422891336630558,20 min
6240.287954924874,0.9433457470896985,20 min
6283.774282136894,0.9443841570759066,20 min
6327.260609348914,0.9454046356914525,20 min
6370.746936560934,0.9464074524600721,20 min
6414.233263772954,0.9473928743238049,20 min
6457.719590984974,0.9483611656102955,20 min
6501.205918196991,0.9493125880029651,20 min
6544.692245409011,0.9502474005139545,20 min
6588.178572621031,0.9511658594597405,20 min
6631.664899833051,0.9520682184393374,20 min
6675.151227045071,0.952954728314988,20 min
6718.637554257091,0.9538256371952547,20 min
6762.123881469111,0.9546811904204233,20 min
6805.610208681132,0.9555216305501302,20 min
6849.096535893152,0.9563471973531315,20 min
6892.582863105172,0.9571581277991266,20 min
6936.069190317192,0.957954656052559,20 min
6979.555517529212,0.95873701346831,20 min
7023.041844741232,0.9595054285892116,20 min
7066.528171953252,0.9602601271453012,20 min
7110.014499165272,0.9610013320547413,20 min
7153.5008263772925,0.961729263426337,20 min
7196.987153589313,0.9624441385635751,20 min
7240.473480801333,0.9631461719701214,20 min
7283.959808013353,0.963835575356705,20 min
7327.446135225373,0.9645125576493271,20 min
7370.932462437393,0.9651773249987303,20 min
7414.418789649413,0.9658300807910671,20 min
7457.905116861433,0.9664710256597077,20 min
7501.391444073453,0.9671003574981287,20 min
7544.8777712854735,0.9677182714738288,20 min
7588.364098497494,0.9683249600432122,20 min
7631.850425709514,0.9689206129673934,20 min
7675.336752921534,0.969505417328866,20 min
7718.823080133554,0.97007955754899,20 min
7762.309407345574,0.9706432154062492,20 min
7805.795734557594,0.9711965700552293,20 min
7849.282061769614,0.9717397980462767,20 min
7892.768388981634,0.9722730733457896,20 min
7936.2547161936545,0.9727965673571061,20 min
7979.741043405675,0.9733104489419401,20 min
8023.227370617695,0.9738148844423358,20 min
8066.713697829715,0.9743100377030961,20 min
8110.200025041735,0.9747960700946516,20 min
8153.686352253755,0.9752731405363368,20 min
8197.172679465775,0.9757414055200356,20 min
8240.659006677795,0.9762010191341697,20 min
8284.145333889815,0.9766521330879939,20 min
8327.631661101832,0.977094896736172,20 min
8371.117988313852,0.9775294571036026,20 min
8414.604315525872,0.9779559589104676,20 min
8458.090642737892,0.9783745445974797,20 min
8501.576969949912,0.9787853543512999,20 min
8545.063297161932,0.9791885261301029,20 min
8588.549624373953,0.9795841956892678,20 min
8632.035951585973,0.9799724966071706,20 min
8675.522278797993,0.9803535603110584,20 min
8719.008606010013,0.980727516102984,20 min
8762.494933222033,0.9810944911857836,20 min
8805.981260434053,0.9814546106890756,20 min
8849.467587646073,0.9818079976952683,20 min
8892.953914858093,0.982154773265554,20 min
8936.440242070114,0.9824950564658779,20 min
8979.926569282134,0.9828289643928646,20 min
9023.412896494154,0.9831566121996878,20 min
9066.899223706174,0.9834781131218711,20 min
9110.385550918194,0.9837935785030054,20 min
9153.871878130214,0.9841031178203709,20 min
9197.358205342234,0.9844068387104516,20 min
9240.844532554254,0.9847048469943347,20 min
9284.330859766274,0.9849972467029782,20 min
9327.817186978295,0.9852841401023436,20 min
9371.303514190315,0.9855656277183797,20 min
9414.789841402335,0.9858418083618514,20 min
9458.276168614355,0.9861127791530044,20 min
9501.762495826375,0.9863786355460579,20 min
9545.248823038395,0.9866394713535188,20 min
9588.735150250415,0.9868953787703112,20 min
9632.221477462435,0.987146448397713,20 min
9675.707804674455,0.9873927692670965,20 min
9719.194131886476,0.9876344288634646,20 min
9762.680459098496,0.9878715131487805,20 min
9806.166786310516,0.9881041065850853,20 min
9849.653113522536,0.9883322921573972,20 min
9893.139440734556,0.9885561513963921,20 min
9936.625767946576,0.9887757644008603,20 min
9980.112095158596,0.9889912098599345,20 min
10023.598422370616,0.9892025650750886,20 min
10067.084749582637,0.9894099059819047,20 min
10110.571076794657,0.9896133071716035,20 min
10154.057404006677,0.9898128419123392,20 min
10197.543731218693,0.9900085821702547,20 min
10241.030058430713,0.9902005986302973,20 min
10284.516385642733,0.9903889607167922,20 min
10328.002712854754,0.9905737366137726,20 min
10371.489040066774,0.9907549932850688,20 min
10414.975367278794,0.9909327964941506,20 min
10458.461694490814,0.9911072108237262,20 min
10501.948021702834,0.9912782996950966,20 min
10545.434348914854,0.991446125387264,20 min
10588.920676126874,0.9916107490557962,20 min
10632.407003338894,0.9917722307514464,20 min
10675.893330550914,0.9919306294385277,20 min
10719.379657762935,0.9920860030130458,20 min
10762.865984974955,0.9922384083205861,20 min
10806.352312186975,0.9923879011739609,20 min
10849.838639398995,0.9925345363706144,20 min
10893.324966611015,0.9926783677097868,20 min
10936.811293823035,0.9928194480094398,20 min
10980.297621035055,0.9929578291229444,20 min
11023.783948247075,0.9930935619555316,20 min
11067.270275459096,0.9932266964805085,20 min
11110.756602671116,0.9933572817552401,20 min
11154.242929883136,0.993485365936899,20 min
11197.729257095156,0.9936109962979854,20 min
11241.215584307176,0.9937342192416186,20 min
11284.701911519196,0.9938550803165999,20 min
11328.188238731216,0.9939736242322514,20 min
11371.674565943236,0.9940898948730335,20 min
11415.160893155256,0.9942039353129373,20 min
11458.647220367277,0.994315787829662,20 min
11502.133547579297,0.9944254939185719,20 min
11545.619874791317,0.99453309430644,20 min
11589.106202003337,0.9946386289649782,20 min
11632.592529215357,0.9947421371241573,20 min
11676.078856427377,0.9948436572853168,20 min
11719.565183639397,0.994943227234071,20 min
11763.051510851417,0.9950408840530078,20 min
11806.537838063437,0.9951366641341883,20 min
11850.024165275458,0.9952306031914446,20 min
11893.510492487478,0.9953227362724822,20 min
11936.996819699498,0.9954130977707862,20 min
11980.483146911518,0.9955017214373343,20 min
12023.969474123534,0.9955886403921209,20 min
12067.455801335554,0.995673887135492,20 min
12110.942128547575,0.9957574935592943,20 min
12154.428455759595,0.9958394909578416,20 min
12197.914782971615,0.9959199100387,20 min
12241.401110183635,0.9959987809332925,20 min
12284.887437395655,0.9960761332073311,20 min
12328.373764607675,0.9961519958710703,20 min
12371.860091819695,0.9962263973893919,20 min
12415.346419031715,0.9962993656917196,20 min
12458.832746243736,0.9963709281817656,20 min
12502.319073455756,0.996441111747113,20 min
12545.805400667776,0.9965099427686366,20 min
12589.291727879796,0.9965774471297613,20 min
12632.778055091816,0.9966436502255642,20 min
12676.264382303836,0.9967085769717203,20 min
12719.750709515856,0.9967722518132949,20 min
12763.237036727876,0.9968346987333845,20 min
12806.723363939896,0.9968959412616083,20 min
12850.209691151917,0.9969560024824544,20 min
12893.696018363937,0.9970149050434784,20 min
12937.182345575957,0.9970726711633632,20 min
12980.668672787977,0.9971293226398342,20 min
13024.154999999995,0.9971848808574406,20 min
-15341.36,0.001428724800353544,25 min
-15290.136761268783,0.00146026916638914,25 min
-15238.913522537563,0.0014925089484657248,25 min
-15187.690283806345,0.0015254594309609265,25 min
-15136.467045075125,0.0015591362321073408,25 min
-15085.243806343908,0.001593555311192137,25 min
-15034.020567612688,0.0016287329759077486,25 min
-14982.79732888147,0.0016646858898566874,25 min
-14931.57409015025,0.0017014310802134455,25 min
-14880.350851419033,0.0017389859455466368,25 min
-14829.127612687815,0.0017773682638044525,25 min
-14777.904373956595,0.0018165962004666866,25 min
-14726.681135225377,0.0018566883168664953,25 min
-14675.457896494157,0.001897663578685255,25 min
-14624.23465776294,0.0019395413646237935,25 min
-14573.01141903172,0.0019823414752534684,25 min
-14521.788180300502,0.0020260841420504617,25 min
-14470.564941569282,0.0020707900366168613,25 min
-14419.341702838065,0.002116480280092048,25 min
-14368.118464106845,0.0021631764527580213,25 min
-14316.895225375627,0.0022109006038422904,25 min
-14265.67198664441,0.002259675261522121,25 min
-14214.44874791319,0.002309523443133828,25 min
-14163.225509181972,0.0023604686655909896,25 min
-14112.002270450752,0.0024125349560154647,25 min
-14060.779031719534,0.002465746862585103,25 min
-14009.555792988314,0.002520129465602213,25 min
-13958.332554257096,0.002575708388786729,25 min
-13907.109315525877,0.002632509810798258,25 min
-13855.886076794659,0.0026905604769911027,25 min
-13804.66283806344,0.002749887711406482,25 min
-13753.439599332221,0.002810519429006156,25 min
-13702.216360601004,0.0028724841481518413,25 min
-13650.993121869784,0.0029358110033346633,25 min
-13599.769883138566,0.0030005297581591085,25 min
-13548.546644407346,0.0030666708185859352,25 min
-13497.323405676128,0.0031342652464384575,25 min
-13446.100166944909,0.00320334477317687,25 min
-13394.876928213691,0.003273941813945063,25 min
-13343.653689482471,0.003346089481894665,25 min
-13292.430450751253,0.0034198216027909257,25 min
-13241.207212020036,0.0034951727299051888,25 min
-13189.983973288816,0.0035721781591986756,25 min
-13138.760734557598,0.0036508739448023624,25 min
-13087.537495826378,0.0037312969147978627,25 min
-13036.31425709516,0.0038134846873040225,25 min
-12985.09101836394,0.0038974756868742754,25 min
-12933.867779632723,0.003983309161209517,25 min
-12882.644540901503,0.004071025198191613,25 min
-12831.421302170285,0.004160664743242325,25 min
-12780.198063439067,0.004252269617012772,25 min
-12728.974824707848,0.004345882533408363,25 min
-12677.75158597663,0.004441547117954231,25 min
-12626.52834724541,0.00453930792650616,25 min
-12575.305108514192,0.004639210464312075,25 min
-12524.081869782973,0.004741301205429099,25 min
-12472.858631051755,0.004845627612501131,25 min
-12421.635392320535,0.0049522381569021305,25 min
-12370.412153589317,0.005061182339249862,25 min
-12319.1889148581,0.005172510710295296,25 min
-12267.96567612688,0.005286274892192502,25 min
-12216.74243739566,0.005402527600153954,25 min
-12165.519198664442,0.005521322664496167,25 min
-12114.295959933224,0.005642715053080535,25 min
-12063.072721202005,0.005766760894154018,25 min
-12011.849482470787,0.005893517499594594,25 min
-11960.626243739567,0.006023043388565956,25 min
-11909.40300500835,0.006155398311586171,25 min
-11858.179766277131,0.006290643275014721,25 min
-11806.956527545912,0.006428840565962397,25 min
-11755.733288814692,0.0065700537776282285,25 min
-11704.510050083474,0.0067143478350678125,25 min
-11653.286811352256,0.00686178902139694,25 min
-11602.063572621037,0.007012445004434573,25 min
-11550.840333889819,0.007166384863788837,25 min
-11499.6170951586,0.0073236791183897915,25 min
-11448.393856427381,0.007484399754472241,25 min
-11397.170617696163,0.007648620254012096,25 min
-11345.947378964944,0.007816415623619089,25 min
-11294.724140233724,0.007987862423888816,25 min
-11243.500901502506,0.008163038799216787,25 min
-11192.277662771288,0.008342024508076718,25 min
-11141.054424040069,0.008524900953765222,25 min
-11089.831185308849,0.008711751215614686,25 min
-11038.607946577631,0.008902660080675997,25 min
-10987.384707846413,0.009097714075872095,25 min
-10936.161469115195,0.009297001500623375,25 min
-10884.938230383976,0.009500612459945323,25 min
-10833.714991652756,0.009708638898018623,25 min
-10782.491752921538,0.009921174632231319,25 min
-10731.26851419032,0.010138315387692349,25 min
-10680.0452754591,0.010360158832215336,25 min
-10628.822036727881,0.0105868046117708,25 min
-10577.598797996663,0.010818354386404785,25 min
-10526.375559265445,0.0110549118666212,25 min
-10475.152320534227,0.01129658285022435,25 min
-10423.929081803008,0.011543475259618154,25 min
-10372.705843071788,0.011795699179557185,25 min
-10321.48260434057,0.012053366895344666,25 min
-10270.259365609352,0.012316592931471346,25 min
-10219.036126878133,0.012585494090688872,25 min
-10167.812888146913,0.012860189493510053,25 min
-10116.589649415695,0.013140800618128053,25 min
-10065.366410684477,0.013427451340745588,25 min
-10014.14317195326,0.01372026797630391,25 min
-9962.91993322204,0.014019379319601073,25 min
-9911.69669449082,0.014324916686787634,25 min
-9860.473455759602,0.014637013957226889,25 min
-9809.250217028384,0.014955807615705984,25 min
-9758.026978297165,0.015281436794982669,25 min
-9706.803739565945,0.015614043318651889,25 min
-9655.580500834727,0.01595377174431464,25 min
